prompt,target_token,loss,perplexity
The Maremma sheep dogs' white coat means farmers can easily distinguish them from,predators,4.12109375,61.626609520407456
The island fort off the Pembrokeshire coast has,slowly,9.75,10000.0
Warnings have been put in place at some north coast beaches,warnings,13.0703125,10000.0
Orkney councillors have voted to investigate,alternative,10.484375,10000.0
The search for survivors was hindered by,the,1.4033203125,4.0686868759705614
The UK's first full-sized driverless buses are operated by,Stagecoach,2.544921875,12.742232560259533
Fraudsters are advertising their services widely across,social,0.568359375,1.765368366779919
Labour leader Sir Keir says,people,5.69921875,298.6340019934001
Emad Mostaque is the British founder of the tech firm,Stability,5.76171875,317.89424036643936
Today's hearing of the UK's Covid inquiry is on the,fourth,7.66796875,2138.7327292220375
Jamie Sansom said he hopes to be back at the school,be,10.7890625,10000.0
Wrexham's co-owner Ryan Reynolds burst into the post-match press conference after,his,1.2626953125,3.534936417062255
The Illegal Migration Bill is set to,become,2.478515625,11.923552252478798
Richard Scorer is a principal lawyer of law firm,Slater,4.703125,110.29129477712178
"US actor Tom Sizemore, known for roles in Saving Private Ryan and Black Hawk Down, has died at 61",at,10.09375,10000.0
Sir Keir Starmer has accused the chancellor of,dressing,10.8671875,10000.0
"Footage of Connor Chapman's attack, which killed Elle Edwards, is",released,10.1875,10000.0
Who would be a prime minister or a first minister with predecessors keeping as busy as this?,Nicola,8.6484375,5701.231596246984
Baroness Falkner is the head of,the,0.6923828125,1.998471847989806
Vulnerable children will be in illegal accommodation this winter because,there,2.986328125,19.812798643245316
Kauan Okamoto said he was sexually abused by,Johnny,10.25,10000.0
"The seaweed, pebbles and sand make Pwllheli look like",an,1.79296875,6.007260073480564
Where's Vladimir Putin?,Putin,5.12890625,168.83235663184237
A man was sexually assaulted on a train from Aberdare to Cardiff Central,on,1.76953125,5.868102043759899
Prof Julia Waters wants a full review to take place after,Ruth,8.8828125,7207.032035730754
Passengers on the UK's highest rollercoaster had to,walk,4.578125,97.33172602285453
"The US Open first round featured record lows, two holes-in-one and a charging",Rory,7.8671875,2610.214027948303
"A missile launch by North Korea sparked confusion in northern Japan, where an evacuation order was issued and then",withdrawn,2.30078125,9.9819778295293
Staff sergeant Pavel Kuzin was,taking,8.40625,4474.947952880096
"When Tim Davie took over as the BBC's director general in 2020, his founding principle was",impartiality,7.58203125,1962.6114738398403
Captain Sir Tom Moore became famous for,his,1.19140625,3.291706917020796
"Tyler McDermott, 17, was found with a gunshot injury on",Norman,15.09375,10000.0
Emily Lewis was on a day out with her family when the crash happened,Emily,14.2578125,10000.0
S Club 7 have confirmed they will be,embarking,4.91015625,135.66060972280735
Surgeons at the Cleveland Clinic are using magnets to,help,2.720703125,15.190999662372045
"France has seen a quieter night of protests over the death of a teenager shot by police at point-blank range, the interior minister says.",France,10.0390625,10000.0
This is the worst leak of US intelligence for 10 years.,the,9.71875,10000.0
Alleged victims of a sexual offence have,a,5.01171875,150.1626064581185
Quinten carries EpiPens because,he,0.94384765625,2.5698503207300814
"The Met Police has referred itself to the police watchdog over the treatment of a woman arrested in front of her son in Croydon, south London, after wrongly being accused of",bus,11.046875,10000.0
Australia's most-decorated living soldier is,Ben,12.2734375,10000.0
Silvio Berlusconi was a major public figure in,Italian,2.205078125,9.07096020894108
Fawziyah Javed was,pregnant,5.4140625,224.54193890439277
Water companies released raw sewage into rivers and seas in England for,more,2.279296875,9.769808597270561
Military forces have been deployed to Cyprus to help evacuate,British,1.7724609375,5.885318956739105
"President Joe Biden and Republican leaders have expressed cautious optimism that a deal to raise the US debt ceiling is within reach, following emergency talks at the White House.",raise,20.140625,10000.0
Boots the Chemist is a,pharmacy,4.55859375,95.44916002730179
Plant more trees is one of the report's recommendations,trees,13.9609375,10000.0
Thousands of troops have been sent in to,maintain,7.27734375,1447.138952485479
Adam Peaty says he has been in a,self-destructive,8.4375,4616.998049285644
Rain Newton-Smith said the result was,an,4.2421875,69.55984769951485
Mustafa Suleyman co-founded DeepMind and,founder,9.8125,10000.0
Olivia was shot when a gunman burst into her house,and,2.111328125,8.259203257906854
US prosecutors have charged a man with stealing the famous red slippers worn by Judy Garland's character Dorothy in the 1939 film The Wizard of Oz.,the,11.5625,10000.0
"Some students in Wales will either be unable to graduate on time, or have to do without their final marks",without,8.5625,5231.744197360583
Impounded cars from drunk drivers in Latvia are being sent to,Ukraine,2.458984375,11.69292987543966
The attack happened at the,Cantinho,5.21875,184.70316076024525
Carl O'Keeffe died in hospital days after being injured inside the indoor cave experience in Keswick,Carl,11.21875,10000.0
Crews were sent to tackle the flames on the hottest day of the year for Scotland,29.8°C,7.87890625,2640.982404931886
"The body of a teenage boy has been found in the River Eden in Carlisle and another teenager is in critical condition, police have said.",a,16.0625,10000.0
Jeff Shell is the chief executive of,NBCUniversal,8.1953125,3623.923291013618
The US Treasury says the country could run out of money to pay all its bills if,the,2.470703125,11.830762432692795
The Duchess of York underwent a,single,8.2578125,3857.64626282737
Daniel Morgan was a,private,6.97265625,1067.053349944732
M23 rebels say they are withdrawing from several captured villages,M23,9.4609375,10000.0
The Prince and Princess of Wales visited,St,5.19140625,179.7211081206401
Howell Williams smashed the glass above the classroom door which allowed pupils to escape,Howell,11.5234375,10000.0
Blade Runner 2099 is a TV series based on,the,0.372802734375,1.4517979217590744
Twitter has applied a temporary limit to the number of tweets,users,2.421875,11.26696508157019
Peter Murrell's home has been searched by,police,0.189453125,1.2085884700770824
The Briton tennis player scheduled to play Casper Ruud on Centre Court is,Liam,13.828125,10000.0
"Chris and Mirryn Morris took this photo of some Painted Lady butterflies which they have raised from baby caterpillars, enjoying an",orange,6.984375,1079.6314371748051
The government is discussing plans for supermarkets to introduce a cap on the price of,basic,3.25390625,25.891280453627324
Nahel lived in the Pablo Picasso housing estate in,Nanterre,6.74609375,850.7291029602534
Doug Paulley is one of the disability campaigners who,had,4.50390625,90.36944839098756
Many of the fatal accidents involve farm machinery,machinery,10.4921875,10000.0
Patti Henry's cousin tells what the gift of a bench in her memory has meant to her family,Patricia,14.0546875,10000.0
Turkish voters are faced with a momentous choice which will affect their country's political and economic future,their,10.2734375,10000.0
"Rescuers in Taiwan are working to reach more than 600 stranded people, a day after the island experienced its worst earthquake in 25 years.",7.4,8.75,6310.688108089024
"In the First LV= Insurance Ashes Test at Edgbaston, Australia",beat,2.31640625,10.139171107507485
"""We pray together, we cry together,"" says community representative",Michael,5.2734375,195.08541728258788
"On day one of the first Ashes Test at Edgbaston, players and management will wear",black,3.51171875,33.50580642730562
Vivienne Groom says she feels she has been,penalised,6.296875,542.872779181642
Chrissy Teigen and John Legend have,four,5.39453125,220.19890466437903
Chelsea manager Emma Hayes will face no action after she appeared to shove,Arsenal,8.359375,4270.025166503361
Nurse Lucy Letby is accused of,murdering,0.9697265625,2.6372232450240634
Military personnel from across the UK have been requested to take part in,the,1.626953125,5.088347516986956
Mystery surrounds the health of top Chechen commander,Adam,12.65625,10000.0
The European Parliament has taken two years to come up with a definition of an AI system - software that can,for,9.65625,10000.0
A rain warning is in place until Thursday,10:00,3.673828125,39.40245503911115
Gordon Moore is known as the pioneer of,Silicon,3.20703125,24.70563239932894
Gary Lineker will return to present Match of the Day after,he,3.220703125,25.045724266551254
Stockton Rush III was born in California in 1962 into a family that made its fortune from oil and shipping and,wanted,5.203125,181.83960367209863
Deputy first minister who has revealed he repeatedly tried to leave the Scottish government,John,11.6484375,10000.0
Twelve people have been detained by police for questioning after a hospital fire in Beijing,in,5.12109375,167.51849280886478
Darya Dugina was vocal in her support for,the,1.5625,4.770733181967603
Manchester City striker Erling Haaland has broken the record for most goals in a Premier League season.,Haaland,4.61328125,100.81440478091984
The Commonwealth Games Federation is considering,multiple,8.3203125,4106.443071244924
The rate of price rises at UK supermarkets hit a new high in the year to May due to,coffee,11.015625,10000.0
"Michael Donnelly, one of the 'Hooded Men', has said he does not accept",a,3.5390625,34.4346215959791
A criminal investigation has been launched into the death of,Helen,8.8671875,7095.297360560762
"Mary Withey's home was demolished on Sunday morning, making it the second of three to be removed",Mary,16.40625,10000.0
Glen Sannox and Hull 802 are still being completed at,Ferguson,6.00390625,405.0077691463688
The BBC's Russia Editor questioned,Alexander,11.1484375,10000.0
Mikaela Shiffrin became the greatest Alpine skier of all time with her 87th World Cup win,87th,7.11328125,1228.1708773954715
Max Verstappen led a Red Bull one-two in qualifying at the Japanese Grand Prix,with,4.00390625,54.811841150452466
Prime Minister Mark Rutte has said the Dutch government has collapsed,collapsed,15.484375,10000.0
Coach driver Anthony Jones described a,frustrating,8.109375,3325.498943407423
PC Sharon Beshenivsky was a police constable for less than,a,0.3251953125,1.3843009908663029
Cole Palmer scored twice deep into stoppage time to complete his hat-trick and earn Chelsea a remarkable win against Manchester United despite having previously given up a two-goal lead.,Cole,10.703125,10000.0
Greater Manchester Police said officers were continuing to search,Kersal,11.2890625,10000.0
Wildcat Haven has written to North Wales Police after,it,2.341796875,10.399907116482579
Ross Burns started taking photos of his son's toy cars,of,9.8828125,10000.0
Ukraine's President Volodymyr Zelensky has denied,his,3.42578125,30.74665629604239
Oil and gas giant Shell has had some of its adverts banned for,misleading,3.841796875,46.60915005647103
Sarah Polley won the Best Adapted Screenplay award for,Women,10.1953125,10000.0
Finland's outgoing Prime Minister Sanna Marin and her husband Markus Raikkonen have,filed,6.1171875,453.58718488624703
Lewis Capaldi had to rely on the crowd to finish his Glastonbury set,his,10.453125,10000.0
Ukraine's military accused,Russian,3.236328125,25.44013703364339
Prof Dame Sally Davies tells the Covid inquiry that,it,4.28515625,72.61389175398708
The bullet that killed Olivia was fired through the,front,1.869140625,6.482722914768217
England prop Vickii Cornborough has retired from international rugby,from,6.98046875,1075.4223530928143
The government first promised guidance for schools in relation to transgender pupils more than five years ago.,guidance,16.84375,10000.0
Mesut Ozil has retired from football at the age of,34,0.050933837890625,1.052253271684022
Alesha Dixon says Eurovision is,so,7.5703125,1939.7463575911895
NHS staff in England have been offered a,5,1.53515625,4.642050793727773
Amir Khan was targeted by a gunman who ordered him to,take,4.359375,78.2082389954826
"Actress Meg Johnson, known for her roles in UK soap operas, has died at the age of 86",Meg,13.7265625,10000.0
Dame Vivienne Westwood was an iconic,fashion,1.533203125,4.632993136518993
Plymouth Argyle have sacked head coach Ian Foster after just three months in the job.,three,16.84375,10000.0
Gary Lineker has said he will try to keep speaking up for people with,no,6.71484375,824.5549201253252
Virginia Crosbie was allegedly the co-host of a drinks event,Virginia,13.4296875,10000.0
Pope Francis is recovering from,a,1.4716796875,4.3565466357578435
A gold-coloured Land Rover crashed into,The,8.578125,5314.132180380701
The Texas gunman who killed 23 people at a Walmart in 2019 was sentenced to,90,1.962890625,7.119878246022968
Police cars were parked outside the temporary housing unit where,the,1.2431640625,3.4665645575758646
At least 29 people have been killed in a fire at,a,0.2156982421875,1.2407279231620247
Holly Willoughby said it felt,very,6.71875,827.7821368360857
A deadly fire at a school dormitory in Guyana appears to have been started by,a,0.78076171875,2.183134566848115
"Margaret Barnes, a 71-year-old woman from Birmingham, died after",being,1.08203125,2.9506670103582935
President Recep Tayyip Erdogan has been in power for,more,1.97265625,7.189748917124201
A woman hid in a bank vault to survive a mass shooting in,Kentucky,4.015625,55.457945789238345
Ukraine said Russia fired,missiles,2.83203125,16.979916273809664
Pop star Paul Heaton said he is putting money behind the bar of four pubs in Warrington so fans attending a festival can,have,2.369140625,10.688203161633492
"In an audio recording, Donald Trump appears to acknowledge keeping a",classified,6.4140625,610.368272250772
"A woman hit by a police motorcycle escorting Sophie, the Duchess of Edinburgh, through London",has,2.205078125,9.07096020894108
Sleaze refers to,alleged,6.765625,867.5082310343188
Fatoumatta Hydara died along with,Fatimah,7.45703125,1731.9985466406467
"Florida's Supreme Court delivered two rulings on abortion on Monday, with competing consequences. First, the court upheld the state's right to prohibit abortion, giving the green light for a six-week ban to take effect on",1,3.03125,20.723120306578686
Darryn Frost used a narwhal tusk to fend off,Usman,15.1640625,10000.0
Germany's labour market has a shortage of,hundreds,5.89453125,363.0466179050314
King Charles III met members of the public during his visit to,Kinneil,9.2578125,10000.0
Vladimir Putin said China's peace plan for Ukraine could be used as a basis to end the war if,they,7.6640625,2130.3946005086336
Brothers Maksym and Ivan signed up to fight for,Ukraine,1.5703125,4.8081505060598015
The BBC Singers is a choir of,20,2.30859375,10.060267451958905
Nicholas Whitehead says the sign started out as a,wild,10.09375,10000.0
Menai Bridge was closed at five minutes' notice in October 2022,Menai,17.015625,10000.0
José Andrés founded his charity group after the 2010 Haiti earthquake,World,14.296875,10000.0
Papa Stour lies off the west coast of Shetland's mainland,Shetland,9.59375,10000.0
Two mounted police officers rode after a man,a,9.1953125,9850.844829691818
Novak Djokovic used his towel to,dry,5.51171875,247.5762833312724
Just Stop Oil have said they were not responsible for an incident at,ex,13.6875,10000.0
Chang Hsin had just woken up in the Taiwanese city of Hualien on Wednesday when her entire block started shaking.,Chang,6.7421875,847.4124245067931
A man has appeared in court in Enniskillen charged with murdering,four,5.09765625,163.63793110254423
Alim's mother said during their video call,I,7.203125,1343.6230325404526
Water suppliers in England said they were ready to spend £10bn on tackling,sewage,3.263671875,26.14536361045317
Geraint Davies has said he does not recognise the,allegations,4.55078125,94.70636877096143
The bullet that killed Olivia was fired through the front door of her,home,0.5576171875,1.7465059420139728
Ron Fealey died in hospital after being hit by a car,by,5.9921875,400.2892857141792
Play-off hopefuls West Bromwich Albion came from two goals down to snatch a dramatic point against,Watford,5.3203125,204.44776193681219
UFC fighter Conor McGregor has been accused of,sexually,3.208984375,24.753932740556596
Stephen and Carol Baxter were members of the,local,6.4375,624.8427387029609
Prosecutors have begun piecing together what happened before the fatal shooting of 17-year-old Nahel M by a police officer.,the,15.015625,10000.0
Seven Just Stop Oil protesters have been arrested while trying to,halt,3.451171875,31.53732846903916
"OpenAI has released GPT-4, the latest version of its hugely popular artificial intelligence chatbot",ChatGPT,8.046875,3124.0171478093453
The environmental protest group that disrupted Wimbledon by throwing orange confetti was,Just,16.453125,10000.0
Local radio stations in England are planning to,share,6.08984375,441.35244443864343
"Oleksiy Danilov, a senior Ukrainian security official, has said that",Ukraine,2.71484375,15.10225016094451
The most extensive strike action in the history of the NHS was by,nurses,1.6572265625,5.2447446830327555
Millions of pounds have been paid out in the last ten years to people,who,0.54638671875,1.7270015881248169
Prime Minister Benjamin Netanyahu announced he would delay,the,1.3857421875,3.9977919151996293
Bridget Smith said the council's trial had helped address,a,2.955078125,19.20322291302118
King Charles III received the crown and sceptre as part of,the,1.0869140625,2.9651097961320385
"Police were called to Priory Road, Dartford at 12:45 BST on Saturday when neighbours reported hearing",gunshots,3.263671875,26.14536361045317
Plans to make it more difficult for children to illegally buy e-cigarettes in England are to be laid out by the,government,0.122314453125,1.1301094123494366
Video filmed on a phone shows the moment a driver in Spain lost control of their car before getting,caught,5.2109375,183.26578935968087
