prompt,target_token,loss,perplexity
The government is discussing plans for supermarkets to introduce a cap on the price of basic food items to help tackle the rising cost of living.,cap,44.96875,10000.0
The housing estate where Nahel lived is,Picasso,25.1875,10000.0
The government's National Disability Strategy was,deemed,5.01953125,151.3403463773431
The number of fatal accidents involving farm machinery in Northern Ireland,53,11.4609375,10000.0
The family of a murder victim whose body has never been found has revealed how a charity set up in memory of sales executive Moira Jones has helped them come to terms with their loss,Moira,28.34375,10000.0
Turkish voters are faced with a momentous choice which will affect their country's political and economic future,Erdogan,32.6875,10000.0
"The 7.4 magnitude earthquake in Taiwan occurred near the eastern county of Hualien,",Taiwan,5.69140625,296.31001375229687
Australia's victory in the Ashes Test,Test,15.65625,10000.0
Michael Tsifidaris said,prayer,14.015625,10000.0
The Nottingham attacks victims,attacks,11.34375,10000.0
The woman who was prosecuted for failing to declare her minimum wage job while caring for her mother is,Groom,20.265625,10000.0
"Chrissy Teigen, a singer and TV personality, has welcomed her fourth child with John Legend",Teigen,31.5625,10000.0
The manager of Chelsea is,Hayes,16.0625,10000.0
The nurse accused of murdering babies on a neonatal ward is,Letby,10.8203125,10000.0
The coronation of King Charles will be attended by,military,8.3828125,4371.285895201858
The health of the top Chechen commander is,Delimkhanov,17.359375,10000.0
The European Parliament has taken two years to come up with a definition of an AI system,European,21.796875,10000.0
The weather warning is in place until,10:00,0.74755859375,2.1118378635612967
The Silicon Valley pioneer and philanthropist who died aged 94 in Hawaii is,Moore,23.65625,10000.0
Gary Lineker will return to present Match of the Day,Lineker,14.9140625,10000.0
The entrepreneur who wanted to be the first person to reach Mars was,Rush,9.6328125,10000.0
The Deputy First Minister of Scotland is,Swinney,14.46875,10000.0
A hospital fire in Beijing has resulted in,deaths,5.58984375,267.6937892911538
The daughter of a close ally of Russia's President Vladimir Putin was killed in a suspected car bombing,Dugina,17.09375,10000.0
Manchester City striker Erling Haaland has broken the record for most goals in a Premier League season,Haaland,17.21875,10000.0
The Commonwealth Games Federation is considering,hosting,8.0703125,3198.101079523691
The rate of price rises at UK supermarkets,inflation,14.1015625,10000.0
The surviving Hooded Men were,Hooded,8.8515625,6985.29497096595
The death of an elderly woman was caused by,police,6.0,403.4287934927351
The Marrams in Hemsby,Marrams,8.8125,6717.692523019596
The Economy Secretary of Scotland is,Neil,13.859375,10000.0
The BBC's Russia Editor is,Rosenberg,19.109375,10000.0
Mikaela Shiffrin became the greatest Alpine skier of all time with her 87th World Cup win,Shiffrin,11.859375,10000.0
The Red Bull driver led a one-two in qualifying at the Japanese Grand Prix,Verstappen,10.953125,10000.0
The Dutch Prime Minister has been holding talks to save his coalition,Rutte,19.828125,10000.0
The coach driver who described the situation is,Jones,17.40625,10000.0
The last member of the armed gang responsible for the murder of PC Sharon Beshenivsky has been found guilty,Piran,21.21875,10000.0
Cole Palmer scored twice deep into stoppage time to complete his hat-trick and earn Chelsea a remarkable win against Manchester United,Palmer,12.25,10000.0
The police force responsible for Greater Manchester is,GMP,15.6328125,10000.0
Wildcat Haven has written to North Wales Police,Haven,9.1015625,8969.296285781338
Ross Burns took pictures of his son's toy cars,cars,12.421875,10000.0
Ukraine's President has denied,Zelensky,13.109375,10000.0
The oil and gas company has had some of its adverts banned for misleading claims about how clean its overall energy production is,Shell,18.125,10000.0
Canadian film-maker Sarah Polley won the Best Adapted Screenplay award for,Women,13.203125,10000.0
The outgoing Prime Minister of Finland is,Marin,7.31640625,1504.7864147467562
Lewis Capaldi had to rely on the crowd to finish his performance at Glastonbury,Capaldi,12.7421875,10000.0
Ukraine's military accused Russian forces of blowing up a major dam in the Moscow-seized region of Kherson,dam,24.1875,10000.0
England's former chief medical officer was,Dame,11.65625,10000.0
The man who killed Olivia was,Cashman,10.03125,10000.0
The England rugby player has retired from international rugby,Cornborough,14.125,10000.0
The government first promised guidance for schools in relation to transgender pupils,transgender,24.0625,10000.0
"The former Arsenal, Real Madrid and Germany midfielder has retired from football at the age of 34",Ozil,13.953125,10000.0
The co-host of Eurovision is,Dixon,7.36328125,1577.0026226114692
The Health Secretary of England has announced a pay rise for NHS staff,Barclay,16.953125,10000.0
The former world boxing champion was robbed at gunpoint,Khan,23.40625,10000.0
The actress who played Eunice Gee and Brigid McKenna in UK soap operas is,Johnson,15.375,10000.0
Dame Vivienne Westwood was an iconic,fashion,4.2265625,68.48142221881122
The head coach of Plymouth Argyle has been sacked,Foster,9.8828125,10000.0
The former England football captain has,Lineker,15.796875,10000.0
The Conservative MP who apologised for attending an event in Parliament while Covid restrictions were in place is,Crosbie,11.2109375,10000.0
Pope Francis is,Francis,16.0625,10000.0
"A car crashed into a primary school building in Wimbledon, south-west London",car,16.8125,10000.0
The 24-year-old gunman who killed 23 people at a Walmart in 2019 has been sentenced to,90,5.41796875,225.42077120508256
Police cars were parked outside a temporary housing unit in Sidegate Lane on Friday,Sidegate,18.109375,10000.0
At least 29 people have been killed and one injured in a fire in a nightclub in Turkey,Turkey,17.625,10000.0
Holly Willoughby has said she feels,shaken,10.65625,10000.0
A deadly fire at a school dormitory in Guyana was started by a pupil,pupil,16.515625,10000.0
Margaret Barnes died after being attacked,attacked,17.453125,10000.0
The current President of Turkey is,Erdogan,6.93359375,1026.1751780534337
A woman survived a mass shooting by hiding in a bank vault in Kentucky,woman,17.0625,10000.0
The Ukrainian official posted drone footage showing,debris,6.71875,827.7821368360857
Pop star Paul Heaton is supporting four pubs in Warrington,Heaton,9.40625,10000.0
The former US President is,Trump,10.2109375,10000.0
A woman who was struck by a police motorcycle while visiting London has died,Holland,25.4375,10000.0
The investigation into the prime minister by the parliamentary commissioner for standards is,a,4.296875,73.46984133199462
Fatoumatta Hydara died with her daughters,daughters,16.3125,10000.0
The Florida Supreme Court has,upheld,7.90625,2714.193134040063
The recipient of the Queen's Gallantry Medal for using a narwhal tusk to fend off an attacker is,Darryn,8.9921875,8040.025228168563
Germany's labour market,has,0.109375,1.1155806146424807
King Charles III is,III,19.546875,10000.0
"China's peace plan for Ukraine could be used as a basis to end the war, Vladimir Putin has said.",Putin,17.34375,10000.0
The city where Maksym was killed is,Bakhmut,4.15625,63.83170433047907
"The BBC Singers, a choir of 20 musicians, had been due to close in July",Singers,14.4921875,10000.0
"The man who spent £25,000 kept the sign in place",Whitehead,15.6953125,10000.0
The Menai suspension bridge was closed,at,4.25,70.10541234668786
The founder of World Central Kitchen is,Andrés,20.46875,10000.0
The UK government has announced that residents on an island off the west coast of Shetland's mainland will get a high-speed broadband link from space,Papa,34.375,10000.0
Two mounted police officers pursued a man for holding his mobile phone while driving,mounted,16.609375,10000.0
The tennis player who won his Wimbledon title defence is,Djokovic,7.83203125,2520.0430154933433
The environmental group Just Stop Oil has,said,13.90625,10000.0
The Taiwanese Prime Minister is,Mitsotakis,10.1484375,10000.0
"Daniel Allen, whose address is given as Molly Road, Enniskillen, is charged with",murder,1.548828125,4.7059521623170095
China is pressuring Uyghurs living abroad,Uyghurs,31.078125,10000.0
The privately owned companies in England have announced plans to spend £10bn on,tackling,12.0390625,10000.0
The Swansea West MP was suspended by the Labour Party,Davies,21.734375,10000.0
The man who murdered nine-year-old Olivia Pratt-Korbel has been jailed for life and ordered to serve a minimum of 42 years in prison.,Cashman,10.2421875,10000.0
A woman was charged with causing death by driving while over the alcohol limit,Mahoney,20.9375,10000.0
The West Bromwich Albion player who scored the equalizer is,Thomas-Asante,13.8828125,10000.0
UFC fighter Conor McGregor has been accused of,sexually,4.50390625,90.36944839098756
A man has been charged with murdering a married couple found dead at their seaside home,D'Wit,14.2109375,10000.0
Prosecutors have begun piecing together what happened before the fatal shooting of 17-year-old Nahel M by a police officer,M,17.421875,10000.0
Seven protesters were arrested,arrested,19.75,10000.0
The latest version of the popular AI chatbot is,GPT-4,8.40625,4474.947952880096
The environmental protest group Just Stop Oil has targeted,Oil,9.53125,10000.0
The BBC's regional TV bulletins and local radio and online output in England are being disrupted by a 24-hour strike,strike,23.453125,10000.0
The senior security official of Ukraine is,Danilov,12.7265625,10000.0
The NHS faced one of its most bitter disputes,dispute,20.40625,10000.0
The Scout Association has,apologised,4.4609375,86.56862915519338
The Prime Minister of Israel is,Netanyahu,7.7578125,2339.7807327306596
The leader of the council is,Smith,9.671875,10000.0
King Charles III received the crown and sceptre which form part of the Honours of Scotland,Mitsotakis,13.7734375,10000.0
"Police were called to Priory Road, Dartford",Dartford,10.703125,10000.0
The government plans to make it more difficult for children to illegally buy e-cigarettes in England,e-cigarettes,12.1484375,10000.0
A video filmed on a phone shows the moment a driver in Spain lost control of their car,Spain,31.734375,10000.0
