prompt,target_token,loss,perplexity
"Footage of Connor Chapman's attack, which killed Elle Edwards, is released",Chapman,17.890625,10000.0
The current Prime Minister of the UK is,Johnson,8.1796875,3567.7395679838205
The head of Britain's equality watchdog is,Falkner,13.3671875,10000.0
The government has extended a ban on unregulated homes to children in care aged 16 and 17,Mitsotakis,14.1796875,10000.0
The former J-pop star who accused Johnny Kitagawa of sexual abuse is,Okamoto,12.671875,10000.0
The harbour in Pwllheli resembles,a dolphin,0.57958984375,1.7853060261353937
The current President of Russia is,Putin,4.953125,141.61682573322432
The alleged assault happened on a train from Aberdare to Cardiff Central,Aberdare to Cardiff Central,12.84375,10000.0
The chief inspector of Ofsted is,Spielman,17.609375,10000.0
The UK's highest rollercoaster is,The Big One,7.84375,2549.7484851158824
"The US Open first round featured record lows, two holes-in-one and a charging Rory McIlroy as the tournament returned to Los Angeles after a 75-year absence.",McIlroy,5.8515625,347.77735828917787
"A missile launch by North Korea caused confusion in northern Japan, where an evacuation order was",issued and then retracted,0.8603515625,2.363991638443122
The Ukrainian soldier who was killed in Bakhmut was,Kuzin,5.8125,334.45421691786504
The BBC's director general who took over in 2020 is,Davie,9.734375,10000.0
The Captain Tom Foundation is,under investigation,7.96484375,2877.97945849994
A teenager was found with a gunshot injury on Norman Road,McDermott,15.0703125,10000.0
The speedboat skipper was convicted of,failing to maintain a proper lookout and a safe speed,4.38671875,80.37625124290746
The British pop group confirmed they will be continuing with their tour,S Club,11.921875,10000.0
The Cleveland Clinic is using,magnets,7.75390625,2330.6587921328046
"France has seen a quieter night of protests over the death of a teenager shot by police at point-blank range, the interior minister says.",France,10.7265625,10000.0
The worst leak of US intelligence in 10 years,US intelligence,9.140625,9326.592430879735
The complainants in this case have a legal right to,lifelong anonymity,7.76171875,2348.938375594565
Quinten has a severe allergy to,"dairy, egg, soya and nuts",3.69140625,40.1011996370117
"The Met Police has referred itself to the police watchdog over the treatment of a woman arrested in Croydon, south London, after wrongly being accused of bus fare evasion",Met Police,15.078125,10000.0
The most-decorated living soldier in Australia is,Roberts-Smith,12.1328125,10000.0
The former Italian Prime Minister was,Berlusconi,12.21875,10000.0
The accused in the murder case is,Anwar,7.078125,1185.7431644582705
Water companies in England,released raw sewage,8.8203125,6770.380038480667
The UK's first evacuation flight carrying British nationals from Sudan has landed in,Cyprus,2.90234375,18.216790978454146
The US President is,Biden,10.53125,10000.0
The company behind Boots the Chemist is,Walgreens Boots Alliance,14.59375,10000.0
The government watchdog warns that the UK has lost its leadership on climate issues,CCC,11.5625,10000.0
The Indian state of Manipur is experiencing,violence,4.34765625,77.29708541258049
The British swimming champion mentioned his mental health issues,Peaty,14.46875,10000.0
The CBI's new director general said the result was an,important milestone,4.51171875,91.07822475921115
The co-founder of DeepMind is,Suleyman,8.96875,7853.778244357167
A man is accused of shooting a nine-year-old girl and injuring her mother,Cashman,9.0859375,8830.240235797572
A man has been charged with stealing a famous pair of red slippers from a museum,Martin,19.28125,10000.0
Some students in Wales will not graduate on time or with their final grades due to a marking boycott,boycott,10.2578125,10000.0
The impounded cars are being sent to Ukraine,Latvia,12.96875,10000.0
The attack happened at the Cantinho Bom Pastor kindergarten in,Blumenau,10.0546875,10000.0
A man has died a week after getting stuck inside an indoor caving experience at a Lake District climbing centre,O'Keeffe,13.6328125,10000.0
Firefighters are tackling a wildfire,Crews,12.8125,10000.0
A teenage boy has been found dead in the River Eden in Carlisle,Eden,11.8125,10000.0
The chief executive of NBCUniversal has resigned,Shell,14.8671875,10000.0
The US Treasury has indicated that the country could run out of money to pay all its bills by,Monday,8.6875,5928.342844080489
The Duchess of York is recuperating with family after having a single mastectomy following a diagnosis for breast cancer.,Ferguson,15.5234375,10000.0
The family of the murdered private detective has reached a settlement with the Met Police,Morgan,17.09375,10000.0
The M23 rebels are,withdrawing from several captured villages,3.8515625,47.06654728734682
The Prince and Princess of Wales visited,Wales,6.04296875,421.1414445251494
"Howell Williams, from Treharris, was just 25 when the colliery spoil tip collapsed, engulfing Pantglas Primary School on 21 October",Williams,20.953125,10000.0
The TV series Blade Runner 2099 is based on,Blade Runner,7.76171875,2348.938375594565
Twitter's owner has announced temporary limits on the number of tweets users can read in a day,Musk,16.34375,10000.0
The former SNP chief executive has been released without charge by the police,Murrell,15.0390625,10000.0
The tennis player who is first up on Centre Court is,Broady,9.953125,10000.0
The photographers who took this photo are,Morris,11.1328125,10000.0
The government is discussing plans for supermarkets to introduce a cap on the price of basic food items to help tackle the rising cost of living.,cap on the price of basic food items,14.9453125,10000.0
The housing estate where Nahel lived is,Picasso,12.015625,10000.0
The government's National Disability Strategy was,deemed 'unlawful',6.56640625,710.810771345436
The number of fatal accidents involving farm machinery in Northern Ireland,53 people,8.9921875,8040.025228168563
The family of a murder victim whose body has never been found has revealed how a charity set up in memory of sales executive Moira Jones has helped them come to terms with their loss,Moira Jones,13.71875,10000.0
Turkish voters are faced with a momentous choice which will affect their country's political and economic future,Erdogan,15.359375,10000.0
"The 7.4 magnitude earthquake in Taiwan occurred near the eastern county of Hualien,",Taiwan,6.3671875,582.4174740777829
The Australian cricket team's ninth-wicket pair in the Ashes Test at Edgbaston,Cummins and Lyon,7.921875,2756.935456562909
The community representative is,Tsifidaris,10.3671875,10000.0
England and Australia will pay tribute to the victims of the Nottingham attacks on day one of the first Ashes Test at Edgbaston on Friday.,Mitsotakis,8.8828125,7207.032035730754
The woman who was prosecuted for failing to declare her minimum wage job while caring for her mother is,Groom,20.015625,10000.0
"Chrissy Teigen, a singer and TV personality, has welcomed her fourth child with John Legend",Teigen,15.5234375,10000.0
The manager of Chelsea is,Hayes,12.4296875,10000.0
The nurse accused of murdering babies on a neonatal ward is,Letby,13.890625,10000.0
The coronation of King Charles will be attended by,military personnel,7.0078125,1105.234158889827
The health of the top Chechen commander is,Delimkhanov,16.109375,10000.0
The European Parliament has taken two years to come up with a definition of an AI system,European Parliament,14.96875,10000.0
The weather warning is in place until,10:00 GMT on Thursday,0.6240234375,1.8664223890485916
The Silicon Valley pioneer and philanthropist who died aged 94 in Hawaii is,Moore,14.8203125,10000.0
Gary Lineker will return to present Match of the Day,Lineker,15.1953125,10000.0
The entrepreneur who wanted to be the first person to reach Mars was,Rush,9.3671875,10000.0
The Deputy First Minister of Scotland is,Swinney,13.203125,10000.0
A hospital fire in Beijing has resulted in,deaths,4.8203125,124.00383592430612
The daughter of a close ally of Russia's President Vladimir Putin was killed in a suspected car bombing,Dugina,13.5625,10000.0
Manchester City striker Erling Haaland has broken the record for most goals in a Premier League season,Haaland,16.65625,10000.0
The Commonwealth Games Federation is considering,hosting the event in 2026,5.90234375,365.89402781973274
The rate of price rises at UK supermarkets,hit a new high,3.505859375,33.31005738633129
The surviving Hooded Men were,Hooded Men,8.09375,3273.9418610498587
The death of an elderly woman was caused by,police escorting the Duchess of Edinburgh,6.24609375,515.9932840552193
The Marrams in Hemsby,Marrams,10.6953125,10000.0
The Economy Secretary of Scotland is,Neil Gray,9.921875,10000.0
The BBC's Russia Editor is,Rosenberg,11.765625,10000.0
Mikaela Shiffrin became the greatest Alpine skier of all time with her 87th World Cup win,Shiffrin,11.2421875,10000.0
The Red Bull driver led a one-two in qualifying at the Japanese Grand Prix,Verstappen,13.625,10000.0
The Dutch Prime Minister has been holding talks to save his coalition,Rutte,12.5703125,10000.0
The coach driver who described the situation is,Jones,9.8828125,10000.0
The last member of the armed gang responsible for the murder of PC Sharon Beshenivsky has been found guilty,Piran Ditta Khan,20.546875,10000.0
Cole Palmer scored twice deep into stoppage time to complete his hat-trick and earn Chelsea a remarkable win against Manchester United,Palmer,15.0390625,10000.0
The police force responsible for Greater Manchester is,GMP,10.8984375,10000.0
Wildcat Haven has written to North Wales Police,Haven,8.6640625,5791.012930009886
"Ross Burns, a 43-year-old from Edinburgh, has completed a three-year project",Burns,15.8125,10000.0
Ukraine's President has denied,Zelensky,7.9375,2800.3508727251633
The oil and gas company has had some of its adverts banned for misleading claims about how clean its overall energy production is,Shell,12.53125,10000.0
Canadian film-maker Sarah Polley won the,Best Adapted Screenplay award,2.779296875,16.107691244988956
The outgoing Prime Minister of Finland is,Marin,7.03125,1131.4440316534813
Lewis Capaldi had to rely on the crowd to finish his performance at Glastonbury,Capaldi,15.546875,10000.0
The Ukrainian President has accused Russian forces of,blowing up a major dam,6.30859375,549.27199171561
England's former chief medical officer was,Dame Sally Davies,11.1015625,10000.0
The man who killed Olivia was,Cashman,8.9921875,8040.025228168563
The England rugby player has retired from international rugby,Cornborough,14.53125,10000.0
The government first promised guidance for schools in relation to transgender pupils,transgender,12.0,10000.0
"The former Arsenal, Real Madrid and Germany midfielder has retired from football at the age of 34",Ozil,13.1953125,10000.0
The co-host of Eurovision is,Dixon,8.109375,3325.498943407423
The Health Secretary of England has announced a pay rise for NHS staff,Barclay,17.609375,10000.0
The former world boxing champion was robbed at gunpoint,Khan,18.484375,10000.0
The actress who played Eunice Gee and Brigid McKenna in UK soap operas is,Johnson,13.2734375,10000.0
The head coach of Plymouth Argyle has been sacked,Foster,12.5546875,10000.0
The former England football captain has,Lineker,19.453125,10000.0
The Conservative MP who apologised for attending an event in Parliament while Covid restrictions were in place is,Crosbie,11.59375,10000.0
Pope Francis is,Francis,12.6328125,10000.0
"A car crashed into a primary school building in Wimbledon, south-west London",car,13.109375,10000.0
The 24-year-old gunman who killed 23 people at a Walmart in 2019 has been sentenced to,90 consecutive life sentences in federal prison,2.16796875,8.740511832292928
Police cars were parked outside a temporary housing unit in Sidegate Lane on Friday,Sidegate Lane,15.4296875,10000.0
At least 29 people have been killed and one injured in a fire in a nightclub in Turkey,Turkey,12.4609375,10000.0
Holly Willoughby has said she feels,"shaken, troubled and let down",7.609375,2017.01706801857
A deadly fire at a school dormitory in Guyana was reportedly started by a pupil who was angry her mobile phone had been confiscated,Mitsotakis,12.3671875,10000.0
"The man who murdered a 71-year-old woman after she mistook his home for a B&B and got into his bed, has been jailed for at least 14 years.",Redfern,13.015625,10000.0
The current President of Turkey is,Erdogan,4.578125,97.33172602285453
A woman survived a mass shooting by hiding in a bank vault in Kentucky,woman,13.046875,10000.0
The Ukrainian official posted drone footage showing,debris after Russian strike,6.4921875,659.9654597903282
Pop star Paul Heaton is supporting four pubs in Warrington,Heaton,9.5859375,10000.0
The former US President is,Trump,9.8359375,10000.0
A woman who was struck by a police motorcycle while visiting London has died,Holland,17.46875,10000.0
The investigation into the prime minister by the parliamentary commissioner for standards is,a rather minor tremor,2.90625,18.28808948244362
The man who set fire to the flat where three people died was found guilty of,murder,1.341796875,3.825912018246517
The Florida Supreme Court has,upheld the state's right to prohibit abortion,2.6875,14.694892728788941
The recipient of the Queen's Gallantry Medal for using a narwhal tusk to fend off an attacker is,Darryn Frost,9.5078125,10000.0
Germany's labour market,has a shortage of,1.6923828125,5.432409709077657
King Charles III is,III,14.7421875,10000.0
"China's peace plan for Ukraine could be used as a basis to end the war, Vladimir Putin has said.",Putin,8.9765625,7915.3761905655465
The city where Maksym was killed is,Bakhmut,4.86328125,129.44825810694724
"The BBC Singers, a choir of 20 musicians, had been due to close in July",Singers,17.828125,10000.0
"The man who spent £25,000 on the billboard is",Whitehead,11.609375,10000.0
The Menai suspension bridge was closed,at five minutes' notice,4.30859375,74.33588057277046
The founder of World Central Kitchen is,Andrés,13.1328125,10000.0
The UK government has announced that residents on an island off the west coast of Shetland's mainland will get a high-speed broadband link from space,Papa Stour,21.78125,10000.0
Two mounted police officers pursued a man for holding his mobile phone while driving,mounted police officers,13.1875,10000.0
The tennis player who won his Wimbledon title defence is,Djokovic,12.7421875,10000.0
The environmental group Just Stop Oil has,said,3.1796875,24.039240115615065
The Taiwanese Prime Minister is,Mitsotakis,9.6015625,10000.0
"Daniel Allen, whose address is given as Molly Road, Enniskillen, is charged with",murder,3.373046875,29.167260806600495
"China is pressuring Uyghurs living abroad to spy on human rights campaigners by threatening families back home, researchers say.",Uyghurs,8.9453125,7671.845667278888
The privately owned companies in England have announced plans to spend £10bn on,tackling sewage spills,6.25390625,520.0402695399388
The Swansea West MP was suspended by the Labour Party,Davies,16.4375,10000.0
The man who murdered nine-year-old Olivia Pratt-Korbel has been jailed for life and ordered to serve a minimum of 42 years in prison.,Cashman,8.90625,7377.941875189409
A woman was charged with causing death by driving while over the alcohol limit,Mahoney,16.40625,10000.0
The West Bromwich Albion player who scored the equalizer is,Thomas-Asante,6.8359375,930.7004735480381
UFC fighter Conor McGregor has been accused of,sexually assaulting a woman,4.44921875,85.56007407666469
A man has been charged with murdering a married couple found dead at their seaside home,D'Wit,12.0234375,10000.0
Prosecutors have begun piecing together what happened before the fatal shooting of 17-year-old Nahel M by a police officer,M,11.5703125,10000.0
Seven protesters have been arrested,arrested,13.28125,10000.0
The latest version of the popular AI chatbot is,GPT-4,10.7578125,10000.0
The environmental protest group Just Stop Oil has targeted,Oil,7.19921875,1338.384742765137
The BBC's regional TV bulletins and local radio and online output in England are being disrupted by a 24-hour strike,strike,10.3046875,10000.0
The senior security official of Ukraine is,Danilov,12.1484375,10000.0
The Royal College of Nursing staged its most extensive strike action ever,Royal College of Nursing,16.140625,10000.0
The Scout Association has,apologised,2.640625,14.021964597512564
The Prime Minister of Israel is,Netanyahu,10.3828125,10000.0
The leader of the council is,Smith,10.9296875,10000.0
King Charles III received the crown and sceptre which form part of the Honours of Scotland,Mitsotakis,12.8046875,10000.0
"Police were called to Priory Road, Dartford at 12:45 BST on Saturday by neighbours who reported hearing gunshots",gunshots,9.8125,10000.0
The government plans to make it more difficult for children to illegally buy e-cigarettes in England,e-cigarettes,11.71875,10000.0
A video filmed on a phone shows the moment a driver in Spain lost control of their car,Spain,19.15625,10000.0
